filename,case_name,citation,catchword,area_of_law,topic,subtopic,primary_statute,is_criminal,taxonomy_key,pdf_url
2025_SGCA_49.pdf,[2025] SGCA 49,[2025] SGCA 49,Criminal Law — Statutory offences — Penal Code,Criminal Law,Statutory offences,Penal Code,Penal Code,True,Criminal Law — Statutory offences — Penal Code,https://www.elitigation.sg/gd/gd/2025_SGCA_49/pdf
2025_SGHC_200.pdf,[2025] SGHC 200,[2025] SGHC 200,Criminal Procedure and Sentencing — Appeal — Appeal against sentence,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2025_SGHC_200/pdf
2025_SGHC_200.pdf,[2025] SGHC 200,[2025] SGHC 200,Criminal Procedure and Sentencing — Sentencing — Principles — Application of principle of parity,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2025_SGHC_200/pdf
2025_SGHC_197.pdf,[2025] SGHC 197,[2025] SGHC 197,Criminal Law — Offences — Murder,Criminal Law,Offences against person,Murder,Penal Code s 300,True,Criminal Law — Offences — Murder,https://www.elitigation.sg/gd/gd/2025_SGHC_197/pdf
2025_SGHC_197.pdf,[2025] SGHC 197,[2025] SGHC 197,Criminal Law — General exceptions — Intoxication,Criminal Law,General exceptions / Defences,Intoxication,Penal Code ss 85-86,True,Criminal Law — General exceptions — Intoxication,https://www.elitigation.sg/gd/gd/2025_SGHC_197/pdf
2025_SGHC_197.pdf,[2025] SGHC 197,[2025] SGHC 197,Criminal Law — Special exceptions — Sudden fight,Criminal Law,General exceptions / Defences,Sudden fight,Penal Code s 294 Exception 4,True,Criminal Law — Special exceptions — Sudden fight,https://www.elitigation.sg/gd/gd/2025_SGHC_197/pdf
2025_SGCA_47.pdf,[2025] SGCA 47,[2025] SGCA 47,Criminal Procedure and Sentencing — Sentencing — Execution — Stay of execution,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2025_SGCA_47/pdf
2025_SGHC_192.pdf,[2025] SGHC 192,[2025] SGHC 192,Criminal Procedure and Sentencing — Sentencing — Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2025_SGHC_192/pdf
2025_SGHC_192.pdf,[2025] SGHC 192,[2025] SGHC 192,"Constitutional Law — Equal protection of the law — Whether s 106A of the Criminal Procedure Code (Cap 68, 2012 Rev Ed) infringed Article 12 of the Constitution",Constitutional Law,Equal protection,Equal protection of the law,Constitution of Singapore Art 12,False,Constitutional Law — Equal protection of the law,https://www.elitigation.sg/gd/gd/2025_SGHC_192/pdf
2025_SGHC_192.pdf,[2025] SGHC 192,[2025] SGHC 192,"Constitutional Law — Fundamental liberties — Right to life and personal liberty — Whether s 106A of the Criminal Procedure Code Cap (Cap 68, 2012 Rev Ed) infringed Article 9 of the Constitution",Constitutional Law,Fundamental liberties,General,Constitution of Singapore Pt IV,False,Constitutional Law — Fundamental liberties,https://www.elitigation.sg/gd/gd/2025_SGHC_192/pdf
2025_SGCA_45.pdf,[2025] SGCA 45,[2025] SGCA 45,"Criminal Procedure and Sentencing — Sentencing — Whether maximum sentence of life imprisonment justified — Whether worst type of cases of culpable homicide — Section 304(a) Penal Code (Cap 224, 2008 Rev Ed)",Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2025_SGCA_45/pdf
2025_SGCA_45.pdf,[2025] SGCA 45,[2025] SGCA 45,"Criminal Procedure and Sentencing — Sentencing — Whether maximum sentence of four years’ imprisonment justified — Whether worst type of cases of ill-treatment — Section 5 Children and Young Persons Act (Cap 38, 2001 Rev Ed)",Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2025_SGCA_45/pdf
2025_SGCA_44.pdf,[2025] SGCA 44,[2025] SGCA 44,Criminal Law — Defences — Diminished responsibility,Criminal Law,General exceptions / Defences,General,Penal Code,True,Criminal Law — Defences,https://www.elitigation.sg/gd/gd/2025_SGCA_44/pdf
2025_SGCA_44.pdf,[2025] SGCA 44,[2025] SGCA 44,Criminal Law — Defences — Grave and sudden provocation,Criminal Law,General exceptions / Defences,General,Penal Code,True,Criminal Law — Defences,https://www.elitigation.sg/gd/gd/2025_SGCA_44/pdf
2025_SGCA_44.pdf,[2025] SGCA 44,[2025] SGCA 44,Criminal Law — Offences — Culpable homicide not amounting to murder,Criminal Law,Offences against person,Culpable homicide,Penal Code s 299,True,Criminal Law — Offences — Culpable homicide,https://www.elitigation.sg/gd/gd/2025_SGCA_44/pdf
2025_SGCA_44.pdf,[2025] SGCA 44,[2025] SGCA 44,Criminal Law — Offences — Murder,Criminal Law,Offences against person,Murder,Penal Code s 300,True,Criminal Law — Offences — Murder,https://www.elitigation.sg/gd/gd/2025_SGCA_44/pdf
2025_SGCA_44.pdf,[2025] SGCA 44,[2025] SGCA 44,Criminal Procedure and Sentencing — Sentencing — Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2025_SGCA_44/pdf
2025_SGHC_179.pdf,[2025] SGHC 179,[2025] SGHC 179,Criminal Procedure and Sentencing — Sentencing — Benchmark sentences,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2025_SGHC_179/pdf
2025_SGHC_179.pdf,[2025] SGHC 179,[2025] SGHC 179,Criminal Procedure and Sentencing — Sentencing — Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2025_SGHC_179/pdf
2025_SGHC_179.pdf,[2025] SGHC 179,[2025] SGHC 179,Criminal Law — Statutory Offences — Workplace Safety and Health Act 2006,Criminal Law,Statutory offences,Workplace Safety and Health Act,Workplace Safety and Health Act,True,Criminal Law — Statutory offences — Workplace Safety and Health Act,https://www.elitigation.sg/gd/gd/2025_SGHC_179/pdf
2025_SGCA_43.pdf,[2025] SGCA 43,[2025] SGCA 43,Criminal Procedure and Sentencing — Stay of execution,Criminal Procedure,Execution,Stay of execution,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Stay of execution,https://www.elitigation.sg/gd/gd/2025_SGCA_43/pdf
2025_SGCA_43.pdf,[2025] SGCA 43,[2025] SGCA 43,Constitutional Law — Equal protection of the law,Constitutional Law,Equal protection,Equal protection of the law,Constitution of Singapore Art 12,False,Constitutional Law — Equal protection of the law,https://www.elitigation.sg/gd/gd/2025_SGCA_43/pdf
2025_SGCA_40.pdf,[2025] SGCA 40,[2025] SGCA 40,Constitutional Law — Constitution — Interpretation,Constitutional Law,Constitutional interpretation,General,Constitution of Singapore,False,Constitutional Law — Constitution,https://www.elitigation.sg/gd/gd/2025_SGCA_40/pdf
2025_SGCA_40.pdf,[2025] SGCA 40,[2025] SGCA 40,Constitutional Law — Natural Justice — Principles of natural justice,Constitutional Law,Natural justice,Natural justice,Constitution of Singapore Art 9,False,Constitutional Law — Natural justice,https://www.elitigation.sg/gd/gd/2025_SGCA_40/pdf
2025_SGCA_40.pdf,[2025] SGCA 40,[2025] SGCA 40,Constitutional Law — Equality before the law,Constitutional Law,Equal protection,Equality before the law,Constitution of Singapore Art 12,False,Constitutional Law — Equality before the law,https://www.elitigation.sg/gd/gd/2025_SGCA_40/pdf
2025_SGCA_40.pdf,[2025] SGCA 40,[2025] SGCA 40,Constitutional Law — Fundamental Liberties — Right to life and personal liberty,Constitutional Law,Fundamental liberties,General,Constitution of Singapore Pt IV,False,Constitutional Law — Fundamental liberties,https://www.elitigation.sg/gd/gd/2025_SGCA_40/pdf
2025_SGCA_40.pdf,[2025] SGCA 40,[2025] SGCA 40,Criminal Law — Statutory Offences — Misuse of Drugs Act — Presumptions — Sections 17 and 18,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2025_SGCA_40/pdf
2025_SGCA_40.pdf,[2025] SGCA 40,[2025] SGCA 40,Courts and Jurisdiction — Jurisdiction,Criminal Procedure,Jurisdiction,Court jurisdiction,Supreme Court of Judicature Act,True,Courts and Jurisdiction — Jurisdiction,https://www.elitigation.sg/gd/gd/2025_SGCA_40/pdf
2025_SGHC_167.pdf,[2025] SGHC 167,[2025] SGHC 167,Criminal Law — Appeal,Criminal Procedure,Appeals,Criminal appeal,Criminal Procedure Code 2010,True,Criminal Law — Appeal,https://www.elitigation.sg/gd/gd/2025_SGHC_167/pdf
2025_SGHC_167.pdf,[2025] SGHC 167,[2025] SGHC 167,Criminal Procedure and Sentencing — Charge — Amalgamated charges,Criminal Procedure,Charge,Amalgamated charges,Criminal Procedure Code 2010 s 124A,True,Criminal Procedure and Sentencing — Charge — Amalgamated charges,https://www.elitigation.sg/gd/gd/2025_SGHC_167/pdf
2025_SGHC_167.pdf,[2025] SGHC 167,[2025] SGHC 167,Criminal Procedure and Sentencing — Sentencing,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2025_SGHC_167/pdf
2025_SGHC_162.pdf,[2025] SGHC 162,[2025] SGHC 162,Criminal Procedure and Sentencing — Appeal,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2025_SGHC_162/pdf
2025_SGHC_157.pdf,[2025] SGHC 157,[2025] SGHC 157,Criminal Law — Offences — Outrage of modesty,Criminal Law,Sexual offences,Outrage of modesty,Penal Code s 354,True,Criminal Law — Offences — Outrage of modesty,https://www.elitigation.sg/gd/gd/2025_SGHC_157/pdf
2025_SGHC_157.pdf,[2025] SGHC 157,[2025] SGHC 157,Criminal Procedure and Sentencing — Appeal,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2025_SGHC_157/pdf
2025_SGHC_157.pdf,[2025] SGHC 157,[2025] SGHC 157,Criminal Procedure and Sentencing — Sentencing,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2025_SGHC_157/pdf
2025_SGHC_157.pdf,[2025] SGHC 157,[2025] SGHC 157,Evidence — Proof of evidence — Standard of proof,Evidence,Proof of evidence,General,Evidence Act,False,Evidence — Proof of evidence,https://www.elitigation.sg/gd/gd/2025_SGHC_157/pdf
2025_SGHC_158.pdf,[2025] SGHC 158,[2025] SGHC 158,Criminal Law — Statutory offences — Protection from Harassment Act,Criminal Law,Statutory offences,General,Penal Code,True,Criminal Law — Statutory offence,https://www.elitigation.sg/gd/gd/2025_SGHC_158/pdf
2025_SGHC_158.pdf,[2025] SGHC 158,[2025] SGHC 158,Criminal Procedure and Sentencing — Trials — Taking and recording of evidence in,Criminal Procedure,Trial,Trial procedure,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Trial,https://www.elitigation.sg/gd/gd/2025_SGHC_158/pdf
2025_SGHC_158.pdf,[2025] SGHC 158,[2025] SGHC 158,Evidence — Principles — Functions of judge,Evidence,Principles,General principles of evidence,Evidence Act,False,Evidence — Principles,https://www.elitigation.sg/gd/gd/2025_SGHC_158/pdf
2025_SGHC_158.pdf,[2025] SGHC 158,[2025] SGHC 158,Evidence — Witnesses — Examination,Evidence,Witnesses,Witness testimony,Evidence Act,False,Evidence — Witnesses,https://www.elitigation.sg/gd/gd/2025_SGHC_158/pdf
2025_SGCA_38.pdf,[2025] SGCA 38,[2025] SGCA 38,"Criminal Law — Offences — Sexual offences — Sexual assault involving penetration under s 376(2)(a) of the Penal Code (Cap 224, 2008 Rev Ed)",Criminal Law,Sexual offences,General sexual offences,Penal Code Pt XI,True,Criminal Law — Offences — Sexual offences,https://www.elitigation.sg/gd/gd/2025_SGCA_38/pdf
2025_SGCA_38.pdf,[2025] SGCA 38,[2025] SGCA 38,"Criminal Law — Offences — Obstructing the course of justice under s 204A(b) of the Penal Code (Cap 224, 2008 Rev Ed)",Criminal Law,Offences against administration,Obstructing the course of justice,Penal Code s 204A,True,Criminal Law — Offences — Obstructing the course of justice,https://www.elitigation.sg/gd/gd/2025_SGCA_38/pdf
2025_SGCA_38.pdf,[2025] SGCA 38,[2025] SGCA 38,Criminal Procedure and Sentencing — Appeal — Adducing fresh evidence,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2025_SGCA_38/pdf
2025_SGCA_39.pdf,[2025] SGCA 39,2025 SGCA 39,Criminal Procedure and Sentencing — Stay of execution — Application under s 60G of the Supreme Court of Judicature Act 1969 (2020 Rev Ed) for permission to make a post-appeal application in a capital case,Criminal Procedure,Execution,Stay of execution,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Stay of execution,https://www.elitigation.sg/gd/gd/2025_SGCA_39/pdf
2025_SGCA_37.pdf,[2025] SGCA 37,[2025] SGCA 37,Criminal Procedure and Sentencing — Sentencing — Execution — Stay of execution — Applicant seeking stay of execution to obtain fresh evidence — Whether permission to make post-appeal application in capital case should be granted — Section 60G Supreme Court of Judicature Act 1969 (2020 Rev Ed),Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2025_SGCA_37/pdf
2025_SGHC_140.pdf,[2025] SGHC 140,[2025] SGHC 140,Criminal Law — Offences — Sexual offences,Criminal Law,Sexual offences,General sexual offences,Penal Code Pt XI,True,Criminal Law — Offences — Sexual offences,https://www.elitigation.sg/gd/gd/2025_SGHC_140/pdf
2025_SGHC_140.pdf,[2025] SGHC 140,[2025] SGHC 140,Criminal Law — Offences — Rape,Criminal Law,Sexual offences,Rape,Penal Code s 375,True,Criminal Law — Offences — Rape,https://www.elitigation.sg/gd/gd/2025_SGHC_140/pdf
2025_SGHC_140.pdf,[2025] SGHC 140,[2025] SGHC 140,Criminal Law — Offences — Outrage of modesty,Criminal Law,Sexual offences,Outrage of modesty,Penal Code s 354,True,Criminal Law — Offences — Outrage of modesty,https://www.elitigation.sg/gd/gd/2025_SGHC_140/pdf
2025_SGHC_140.pdf,[2025] SGHC 140,[2025] SGHC 140,Criminal Law — Offences — Sexual assault by penetration,Criminal Law,Sexual offences,Sexual assault by penetration,Penal Code s 376,True,Criminal Law — Offences — Sexual assault by penetration,https://www.elitigation.sg/gd/gd/2025_SGHC_140/pdf
2025_SGHC_140.pdf,[2025] SGHC 140,[2025] SGHC 140,Criminal Law — Offences — Obstructing the course of justice,Criminal Law,Offences against administration,Obstructing the course of justice,Penal Code s 204A,True,Criminal Law — Offences — Obstructing the course of justice,https://www.elitigation.sg/gd/gd/2025_SGHC_140/pdf
2025_SGHC_140.pdf,[2025] SGHC 140,[2025] SGHC 140,Criminal Law — Offences — Possession of an intimate image,Criminal Law,Offences,General,Penal Code,True,Criminal Law — Offences,https://www.elitigation.sg/gd/gd/2025_SGHC_140/pdf
2025_SGHC_135.pdf,[2025] SGHC 135,[2025] SGHC 135,"Criminal Procedure and Sentencing — Sentencing — Sentencing framework — Dangerous driving causing death by a serious offender — Road Traffic Act — Sections 64(1), 64(2)(a), 64(2)(c) and 64(2D)(b)",Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2025_SGHC_135/pdf
2025_SGHC_135.pdf,[2025] SGHC 135,[2025] SGHC 135,Criminal Procedure and Sentencing — Sentencing — Sentencing framework — Drink driving causing personal injury and/or property damage — Road Traffic Act — Sections 67(1) and 67(2)(a),Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2025_SGHC_135/pdf
2025_SGHC_135.pdf,[2025] SGHC 135,[2025] SGHC 135,Criminal Procedure and Sentencing — Sentencing — Sentencing Advisory Panel’s Guidelines on Reduction in Sentences for Guilty Pleas — Application to specific offences under Road Traffic Act,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2025_SGHC_135/pdf
2025_SGHC_134.pdf,[2025] SGHC 134,[2025] SGHC 134,"Criminal Law — Offences — Section 6(a) Prevention of Corruption Act (Cap 241, 1993 Rev Ed)",Criminal Law,Statutory offences,Corruption,Prevention of Corruption Act s 6(a),True,Criminal Law — Offences — Section 6(a) Prevention of Corruption Act,https://www.elitigation.sg/gd/gd/2025_SGHC_134/pdf
2025_SGHC_134.pdf,[2025] SGHC 134,[2025] SGHC 134,"Criminal Law — Offences — Section 204A Penal Code (Cap 224, 2008 Rev Ed)",Criminal Law,Offences against administration,Obstructing public servant,Penal Code s 204A,True,Criminal Law — Offences — Section 204A Penal Code,https://www.elitigation.sg/gd/gd/2025_SGHC_134/pdf
2025_SGHC_134.pdf,[2025] SGHC 134,[2025] SGHC 134,Criminal Procedure and Sentencing — Sentencing,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2025_SGHC_134/pdf
2025_SGHC_133.pdf,[2025] SGHC 133,[2025] SGHC 133,Criminal Procedure and Sentencing — Sentencing — Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2025_SGHC_133/pdf
